anomalyID, srcIP, srcPort, dstIP, dstPort, taxonomy, heuristic, distance, nbDetectors, label
79,74.2.48.152,443,163.197.192.236,51927,alphfl,-0.06784,2,suspicious
79,74.2.48.152,443,163.197.192.236,51923,alphfl,-0.06784,2,suspicious
79,74.2.48.152,443,163.197.192.236,51922,alphfl,-0.06784,2,suspicious
80,74.2.96.38,443,163.197.218.102,49820,alphfl,-0.06784,2,suspicious
81,,443,202.52.63.18,,mptp,-0.31382,2,suspicious
81,,80,202.52.63.18,,mptp,-0.31382,2,suspicious
82,,,203.77.1.211,80,mptpHTTP,0.82635,11,anomalous
83,202.58.54.205,,,443,ntscACK,0.00749,6,anomalous
83,203.77.8.19,,,443,ntscACK,0.00749,6,anomalous
84,163.197.127.49,,,,mptmp,0.22107,6,anomalous
84,,,17.61.75.53,443,mptmp,0.22107,6,anomalous
84,,,17.61.75.53,80,mptmp,0.22107,6,anomalous
85,52.61.243.248,,203.77.10.86,80,alphflHTTP,0.64506,8,anomalous
86,203.77.10.86,80,52.61.243.248,,alphflHTTP,0.78528,7,anomalous
87,,80,,,mptmp,0.84812,9,anomalous
87,,443,203.77.8.19,,mptmp,0.84812,9,anomalous
88,,443,202.52.63.156,,mptp,0.85833,8,anomalous
88,,80,202.52.63.156,,mptp,0.85833,8,anomalous
89,209.106.9.77,443,163.197.150.67,62633,ptmpla,0.79609,6,anomalous
89,209.106.9.77,443,163.197.150.67,62632,ptmpla,0.79609,6,anomalous
89,209.106.9.77,443,163.197.186.27,55054,ptmpla,0.79609,6,anomalous
89,209.106.9.77,443,163.197.186.27,55053,ptmpla,0.79609,6,anomalous
90,203.77.1.211,80,,,ptmpHTTP,0.78373,9,anomalous
91,182.22.36.125,,163.197.61.244,,mptmp,0.79609,6,anomalous
91,182.22.36.125,80,,,mptmp,0.79609,6,anomalous
91,,80,163.197.61.244,,mptmp,0.79609,6,anomalous
91,,443,163.197.61.244,,mptmp,0.79609,6,anomalous
92,182.22.36.254,,163.197.148.145,,mptmp,0.79609,6,anomalous
92,182.22.36.254,80,,,mptmp,0.79609,6,anomalous
92,,80,163.197.148.145,,mptmp,0.79609,6,anomalous
92,,443,163.197.148.145,,mptmp,0.79609,6,anomalous
93,,443,202.58.54.205,,mptp,0.44869,5,anomalous
93,,53,202.58.54.205,,mptp,0.44869,5,anomalous
94,,443,202.134.173.205,,mptp,0.84596,11,anomalous
94,,80,202.134.173.205,,mptp,0.84596,11,anomalous
95,130.13.227.71,443,,,ptmp,0.68461,6,anomalous
96,,443,,,mptmp,0.25394,6,anomalous
96,,30303,163.197.244.133,,mptmp,0.25394,6,anomalous
96,,,163.197.244.133,30303,mptmp,0.25394,6,anomalous
97,162.66.253.118,443,,,ptmp,0.85833,8,anomalous
98,74.2.203.91,443,,,ptmp,0.79609,6,anomalous
99,27.154.175.65,80,,,DDoSSYNACKrp,0.00474,3,anomalous
100,,443,202.58.18.33,,mptp,0.50802,8,anomalous
100,,80,202.58.18.33,,mptp,0.50802,8,anomalous
101,173.0.12.162,443,163.197.84.201,,ptmpla,0.21001,5,anomalous
101,173.0.12.162,443,163.197.126.159,,ptmpla,0.21001,5,anomalous
102,182.22.36.125,80,,,mptmp,0.33082,6,anomalous
102,182.22.36.125,443,,,mptmp,0.33082,6,anomalous
102,,80,202.52.63.226,,mptmp,0.33082,6,anomalous
102,,443,202.52.63.226,,mptmp,0.33082,6,anomalous
103,31.138.173.239,443,,,mptmp,0.11357,4,anomalous
103,,443,163.197.217.42,,mptmp,0.11357,4,anomalous
103,,80,163.197.217.42,,mptmp,0.11357,4,anomalous
104,182.22.33.128,80,,,mptmp,0.85833,8,anomalous
104,,80,163.197.150.178,,mptmp,0.85833,8,anomalous
104,,443,163.197.150.178,,mptmp,0.85833,8,anomalous
104,,80,163.197.127.26,,mptmp,0.85833,8,anomalous
104,,443,163.197.127.26,,mptmp,0.85833,8,anomalous
105,74.2.48.133,443,163.197.136.70,,ptmpla,0.65883,5,anomalous
105,74.2.48.133,443,163.197.148.145,,ptmpla,0.65883,5,anomalous
106,74.2.139.122,443,163.197.139.158,,ptmpla,0.21001,5,anomalous
106,74.2.139.122,443,163.197.136.70,,ptmpla,0.21001,5,anomalous
106,74.2.139.122,443,163.197.193.186,,ptmpla,0.21001,5,anomalous
107,91.189.89.125,,163.197.238.58,,mptmp,0.65883,5,anomalous
107,91.189.89.125,80,,,mptmp,0.65883,5,anomalous
107,,80,163.197.238.58,,mptmp,0.65883,5,anomalous
107,91.189.88.197,123,163.197.238.58,,mptmp,0.65883,5,anomalous
108,203.77.13.68,,45.187.146.161,,mptmp,0.22271,3,anomalous
108,203.77.13.68,3001,,,mptmp,0.22271,3,anomalous
108,,3001,45.187.146.161,,mptmp,0.22271,3,anomalous
109,202.58.18.33,,,443,ntscACK,0.2629,7,anomalous
109,202.58.18.33,,,53,ntscACK,0.2629,7,anomalous
110,61.100.195.238,6000,,8080,ntscSYNt,0.2629,7,anomalous
111,,443,163.197.145.229,,mptmp,0.79609,6,anomalous
111,,443,163.197.127.49,,mptmp,0.79609,6,anomalous
112,185.88.10.230,5093,,5060,ntscUDP,0.2629,7,anomalous
112,185.88.10.230,5093,,5061,ntscUDP,0.2629,7,anomalous
113,64.214.224.156,443,163.197.216.136,,alphfl,0.22271,3,anomalous
114,64.214.225.160,443,163.197.127.80,,alphfl,0.79609,6,anomalous
115,163.197.193.46,,54.213.12.97,443,salphfl,0.22107,6,anomalous
116,183.187.207.217,,,22,ntscSYNt,0.78373,9,anomalous
117,45.187.146.161,,203.77.13.68,,mptmp,0.2024,4,anomalous
117,45.187.146.161,,,3001,mptmp,0.2024,4,anomalous
117,,,203.77.13.68,3001,mptmp,0.2024,4,anomalous
118,157.180.232.253,6000,,7001,ntscSYNt,0.2629,7,anomalous
119,,443,163.197.192.39,,rflatUDP,0.2024,4,anomalous
119,8.28.54.3,53,163.197.192.39,,rflatUDP,0.2024,4,anomalous
120,,443,163.197.246.139,,mptp,0.79609,6,anomalous
121,74.2.101.5,443,163.197.193.186,56758,ptmpla,0.22271,3,anomalous
121,74.2.101.5,443,163.197.193.186,56744,ptmpla,0.22271,3,anomalous
121,74.2.101.5,443,163.197.193.186,56743,ptmpla,0.22271,3,anomalous
121,74.2.101.5,443,163.197.193.186,56742,ptmpla,0.22271,3,anomalous
121,74.2.101.5,443,163.197.125.226,62184,ptmpla,0.22271,3,anomalous
122,203.77.14.107,,162.203.198.117,443,alphfl,0.2024,4,anomalous
123,54.234.40.144,443,163.197.124.236,,alphfl,0.2024,4,anomalous
124,31.138.173.195,443,,,mptmp,0.18895,3,anomalous
124,,443,163.197.218.115,,mptmp,0.18895,3,anomalous
125,74.2.101.232,443,163.197.139.130,,ptmpla,0.22271,3,anomalous
125,74.2.101.232,443,163.197.193.186,,ptmpla,0.22271,3,anomalous
126,31.138.173.203,443,,,ntscACK,0.2024,4,anomalous
126,64.214.225.160,443,163.197.127.80,,ntscACK,0.2024,4,anomalous
127,64.214.228.163,443,,,mptmp,0.2024,4,anomalous
127,,443,163.197.127.120,,mptmp,0.2024,4,anomalous
128,,443,202.58.18.33,,mptp,0.69085,10,anomalous
128,,53,202.58.18.33,,mptp,0.69085,10,anomalous
128,,80,202.58.18.33,,mptp,0.69085,10,anomalous
anomalyID, srcIP, srcPort, dstIP, dstPort, taxonomy, heuristic, distance, nbDetectors, label
0,66.119.103.143,37724,163.207.209.188,80,salphfl,-0.39348,3,suspicious
1,167.62.137.208,,,23,ntscSYNt,-0.39348,3,suspicious
2,115.223.139.184,,,53413,ntscUDP,-0.39348,3,suspicious
3,202.248.237.131,,185.52.252.3,443,ptmplaHTTP,-0.1179,5,suspicious
3,202.248.237.131,,66.121.85.66,80,ptmplaHTTP,-0.1179,5,suspicious
4,133.203.73.171,,,5223,ptmplaHTTP,-0.322961,4,suspicious
4,133.203.73.171,,54.244.133.248,80,ptmplaHTTP,-0.322961,4,suspicious
5,190.178.7.70,,,4028,ntscSYNt,-0.39348,3,suspicious
6,,,17.241.84.49,443,mptpHTTP,-0.1179,5,suspicious
6,,,17.241.84.49,80,mptpHTTP,-0.1179,5,suspicious
7,64.104.78.161,443,,,mptmp,-0.32444,3,suspicious
7,,443,163.207.68.116,,mptmp,-0.32444,3,suspicious
8,106.62.231.134,,,23,ntscSYNt,-0.39348,3,suspicious
9,197.239.199.17,,,23,ntscSYNt,-0.39348,3,suspicious
10,87.103.206.109,,,23,ntscSYNt,-0.39348,3,suspicious
11,117.182.161.107,,,23,ntscSYNt,-0.39348,3,suspicious
12,174.119.212.247,,,23,ntscSYNt,-0.39348,3,suspicious
13,187.90.6.247,,,23,ntscSYNt,-0.39348,3,suspicious
14,179.12.7.217,,,,ntscICec,-0.39348,3,suspicious
15,163.172.137.147,5096,,5060,ntscUDP,-0.39348,3,suspicious
16,195.213.16.102,5110,,5060,ntscUDP,-0.39348,3,suspicious
17,192.168.1.10,,,23,sntscSYNt,-0.39348,3,suspicious
18,78.235.192.15,,,23,ntscSYNt,-0.39348,3,suspicious
19,177.208.5.145,,,23,ntscSYNt,-0.39348,3,suspicious
20,181.176.148.84,,,23,ntscSYNt,-0.39348,3,suspicious
21,181.184.5.208,,,53413,ntscUDP,-0.39348,3,suspicious
22,201.92.37.47,,,23,ntscSYNt,-0.39348,3,suspicious
23,178.238.251.63,,,53413,ntscUDP,-0.39348,3,suspicious
24,186.141.147.60,,,53413,ntscUDP,-0.39348,3,suspicious
25,207.158.247.196,,,23,ntscSYNt,-0.39348,3,suspicious
26,41.230.149.154,,,53413,ntscUDP,-0.39348,3,suspicious
27,203.130.27.22,,,53413,ntscUDP,-0.39348,3,suspicious
28,124.234.160.83,,,23,ntscSYNt,-0.39348,3,suspicious
29,190.45.179.206,,,53413,ntscUDP,-0.39348,3,suspicious
30,202.248.205.135,25,200.244.9.61,40825,ptmpla,-0.39348,3,suspicious
30,202.248.205.135,25,200.244.9.61,40823,ptmpla,-0.39348,3,suspicious
30,202.248.205.135,42123,213.219.130.31,25,ptmpla,-0.39348,3,suspicious
30,202.248.205.135,17781,213.219.130.31,25,ptmpla,-0.39348,3,suspicious
31,81.89.89.190,,,23,ntscSYNt,-0.39348,3,suspicious
32,186.242.236.137,,,53413,ntscUDP,-0.39348,3,suspicious
33,117.180.107.156,,,53413,ntscUDP,-0.39348,3,suspicious
34,200.171.33.93,,,53413,ntscUDP,-0.39348,3,suspicious
35,78.240.227.70,,,23,ntscSYNt,-0.39348,3,suspicious
36,145.102.137.75,,,53413,ntscUDP,-0.39348,3,suspicious
37,174.0.51.36,,,53413,ntscUDP,-0.39348,3,suspicious
38,72.44.211.55,,,666,ntscSYNt,-0.39348,3,suspicious
39,197.238.108.255,,,53413,ntscUDP,-0.39348,3,suspicious
40,87.95.139.199,,,53413,ntscUDP,-0.39348,3,suspicious
41,222.11.54.225,,,23,ntscSYNt,-0.39348,3,suspicious
42,179.200.115.29,,,23,ntscSYNt,-0.39348,3,suspicious
43,182.131.78.221,,,23,ntscSYNt,-0.39348,3,suspicious
44,222.112.28.247,,,53413,ntscUDP,-0.39348,3,suspicious
45,104.48.127.212,,,,ntscICec,-0.39348,3,suspicious
46,203.197.111.151,,206.92.228.254,,ipv4gretun,-0.39348,3,suspicious
46,203.197.111.151,,204.243.144.32,,ipv4gretun,-0.39348,3,suspicious
47,163.207.226.102,,,443,ntscACK,-0.39348,3,suspicious
47,163.207.226.102,,158.91.206.26,53,ntscACK,-0.39348,3,suspicious
48,95.72.225.192,,,23,ntscSYNt,-0.39348,3,suspicious
49,179.181.68.92,,,23,ntscSYNt,-0.39348,3,suspicious
50,183.57.199.65,,,23,ntscSYNt,-0.39348,3,suspicious
51,155.177.160.205,5241,,5060,ntscUDP,-0.322961,4,suspicious
52,114.30.185.135,,203.197.111.151,23,salphfl,-0.322961,4,suspicious
53,,,163.207.12.15,443,mptp,-0.39348,3,suspicious
53,110.91.128.56,,163.207.12.15,80,mptp,-0.39348,3,suspicious
54,,22,185.220.217.137,,mptp,-0.322961,4,suspicious
55,,22,153.99.186.2,,mptp,-0.39348,3,suspicious
56,207.229.144.85,,,,ntscICec,-0.39348,3,suspicious
57,61.233.194.92,6000,,8111,ntscSYNt,-0.32444,3,suspicious
58,14.26.246.46,3088,,53413,ntscUDP,-0.39348,3,suspicious
59,77.238.87.12,,,23,ntscSYNt,-0.39348,3,suspicious
60,185.4.134.107,,,53413,ntscUDP,-0.39348,3,suspicious
61,58.166.89.149,,,23,ntscSYNt,-0.39348,3,suspicious
62,198.252.115.174,,,23,sntscSYNt,-0.39348,3,suspicious
63,177.53.48.143,,,53413,ntscUDP,-0.39348,3,suspicious
64,190.111.171.13,,,666,ntscSYNt,-0.39348,3,suspicious
65,95.166.117.233,,,23,ntscSYNt,-0.39348,3,suspicious
66,122.28.90.232,,,23,ntscSYNt,-0.39348,3,suspicious
67,107.103.65.223,,,,ntscICec,-0.39348,3,suspicious
68,,,0.0.0.0,,empty,-0.07894,1,suspicious
69,0.0.0.0,,,,empty,-0.07894,1,suspicious
70,152.214.176.232,,,,ptmpla,-0.07894,1,suspicious
71,219.21.19.209,,,,sntscSYN,-0.07894,1,suspicious
72,,,0.0.0.0,,empty,-0.06409,1,suspicious
73,0.0.0.0,,,,empty,-0.06409,1,suspicious
74,,,0.0.0.0,,empty,-0.05415,1,suspicious
75,0.0.0.0,,,,empty,-0.05415,1,suspicious
76,74.142.149.12,443,163.207.188.116,,ptmpla,-0.07894,1,suspicious
76,74.142.149.12,443,163.207.69.41,,ptmpla,-0.07894,1,suspicious
77,23.244.99.117,,,80,ntscSYNt,-0.376361,3,suspicious
78,61.218.8.5,50678,,,ntscSYNt,-0.381359,3,suspicious
79,,,203.197.97.31,53,mptp,-0.376361,3,suspicious
80,133.203.100.185,25094,,,ptmp,-0.306983,4,suspicious
81,,,203.197.110.35,53,ntscUDPUDPrp,-0.2636,4,suspicious
82,,80,163.207.174.32,,mptpHTTP,-0.381359,3,suspicious
82,,443,163.207.174.32,,mptpHTTP,-0.381359,3,suspicious
83,,,150.52.112.188,54756,mptp,-0.38134,2,suspicious
84,,,150.52.113.35,54748,mptp,-0.38134,2,suspicious
85,,,133.217.204.27,50356,mptmp,-0.38134,2,suspicious
85,,,150.52.112.163,54748,mptmp,-0.38134,2,suspicious
86,,,203.197.111.3,,icmp_error,-0.38134,2,suspicious
87,,22,116.0.184.6,,mptp,-0.38134,2,suspicious
88,,443,163.207.226.115,,mptmp,-0.16231,3,suspicious
88,,80,163.207.226.115,,mptmp,-0.16231,3,suspicious
88,,443,203.197.106.217,,mptmp,-0.16231,3,suspicious
89,163.207.97.141,53,,,ntscUDP,-0.38134,2,suspicious
89,163.207.97.141,,,53,ntscUDP,-0.38134,2,suspicious
90,,443,163.207.225.208,,mptp,-0.376361,3,suspicious
90,,80,163.207.225.208,,mptp,-0.376361,3,suspicious
91,,8111,61.233.194.92,6000,ntscTCPRSTACKrp,-0.39348,3,suspicious
92,206.136.224.145,,203.197.103.198,443,mptpla,-0.285568,3,suspicious
92,172.113.44.166,,203.197.103.198,443,mptpla,-0.285568,3,suspicious
93,,443,163.207.254.17,,mptp,-0.16231,3,suspicious
94,209.182.36.111,443,163.207.225.153,63061,alphfl,-0.215134,4,suspicious
94,209.182.36.111,443,163.207.225.153,58664,alphfl,-0.215134,4,suspicious
94,209.182.36.111,443,163.207.225.153,52284,alphfl,-0.215134,4,suspicious
95,49.104.233.37,,163.207.15.38,80,ptmplaHTTP,-0.285568,3,suspicious
95,49.104.233.37,,163.207.97.185,993,ptmplaHTTP,-0.285568,3,suspicious
96,,443,163.207.68.227,,mptpHTTP,-0.287361,2,suspicious
96,,80,163.207.68.227,,mptpHTTP,-0.287361,2,suspicious
97,88.119.187.56,,,53413,ntscUDP,-0.39348,3,suspicious
98,51.47.60.237,,,22,mptmp,-0.1179,5,suspicious
98,116.0.184.22,,,22,mptmp,-0.1179,5,suspicious
99,45.55.98.238,,203.197.98.215,,mptmp,-0.00386,3,suspicious
99,45.55.98.238,,,3001,mptmp,-0.00386,3,suspicious
99,,,203.197.98.215,3001,mptmp,-0.00386,3,suspicious
100,192.88.128.88,,203.197.102.220,53,salphfl,-0.1179,5,suspicious
101,103.161.75.245,,,445,sntscSYNt,-0.287361,2,suspicious
102,104.174.199.0,443,163.207.69.99,,alphfl,-0.363463,2,suspicious
103,133.203.246.147,6881,,,ntscACKt,-0.287361,2,suspicious
103,133.203.246.147,,,80,ntscACKt,-0.287361,2,suspicious
104,,443,163.207.68.93,,mptp,-0.287361,2,suspicious
104,,80,163.207.68.93,,mptp,-0.287361,2,suspicious
105,182.1.244.152,443,163.207.8.141,53479,alphfl,-0.287361,2,suspicious
106,,80,163.207.144.133,,mptmp,-0.287361,2,suspicious
106,183.83.223.234,443,163.207.144.133,,mptmp,-0.287361,2,suspicious
106,183.83.223.234,80,163.207.34.41,,mptmp,-0.287361,2,suspicious
107,193.126.129.93,,,445,sntscSYNt,-0.287361,2,suspicious
108,203.197.103.219,53,,,ntscUDP,-0.287361,2,suspicious
109,45.32.110.47,,,445,sntscSYNt,-0.287361,2,suspicious
110,5.143.179.123,58869,163.207.72.141,80,alphflHTTP,-0.287361,2,suspicious
110,5.143.179.123,51195,163.207.72.141,80,alphflHTTP,-0.287361,2,suspicious
110,5.143.179.123,39953,163.207.72.141,80,alphflHTTP,-0.287361,2,suspicious
111,59.115.0.76,,,445,sntscSYNt,-0.287361,2,suspicious
112,60.6.244.116,18255,,2323,ptmpla,-0.287361,2,suspicious
112,60.6.244.116,18255,,23,ptmpla,-0.287361,2,suspicious
113,74.142.158.70,443,163.207.254.26,,mptmp,-0.287361,2,suspicious
113,74.142.158.70,443,163.207.226.107,,mptmp,-0.287361,2,suspicious
113,209.182.36.39,443,163.207.188.96,,mptmp,-0.287361,2,suspicious
114,74.142.154.203,443,163.207.188.116,55425,alphfl,-0.00386,3,suspicious
114,74.142.154.203,443,163.207.188.116,55424,alphfl,-0.00386,3,suspicious
114,74.142.154.203,443,163.207.188.116,55423,alphfl,-0.00386,3,suspicious
115,74.142.234.172,443,163.207.206.20,,alphfl,-0.00386,3,suspicious
116,8.254.232.108,443,163.207.224.77,44617,alphfl,-0.287361,2,suspicious
116,8.254.232.108,443,163.207.224.77,40170,alphfl,-0.287361,2,suspicious
116,8.254.232.108,443,163.207.224.77,37306,alphfl,-0.287361,2,suspicious
117,91.254.184.165,80,203.197.106.217,49718,ptmpla,-0.00386,3,suspicious
117,91.254.184.165,873,202.248.237.131,46333,ptmpla,-0.00386,3,suspicious
118,,443,133.53.19.104,,mptp,-0.00386,3,suspicious
119,,,150.52.113.51,54756,mptp,-0.16231,3,suspicious
120,23.42.51.111,80,,,ntscACK,-0.19116,2,suspicious
120,23.42.51.111,443,,,ntscACK,-0.19116,2,suspicious
121,183.83.198.50,80,,,ntscACK,-0.16231,3,suspicious
121,183.83.198.50,443,,,ntscACK,-0.16231,3,suspicious
122,,443,163.207.255.184,,rflatUDP,-0.287361,2,suspicious
122,8.22.247.148,53,163.207.255.184,,rflatUDP,-0.287361,2,suspicious
123,,443,163.207.254.45,,mptmp,-0.00386,3,suspicious
123,,443,163.207.224.219,,mptmp,-0.00386,3,suspicious
124,,443,163.207.226.80,,mptmp,-0.00386,3,suspicious
124,,443,163.207.68.37,,mptmp,-0.00386,3,suspicious
124,,80,163.207.71.99,,mptmp,-0.00386,3,suspicious
125,173.34.51.11,443,163.207.224.6,62133,alphfl,-0.00386,3,suspicious
125,173.34.51.11,443,163.207.224.6,62132,alphfl,-0.00386,3,suspicious
125,173.34.51.11,443,163.207.224.6,49165,alphfl,-0.00386,3,suspicious
126,203.197.98.192,80,,,ptmplaHTTP,-0.00386,3,suspicious
127,209.182.36.108,443,163.207.186.176,55682,ptmpla,-0.00386,3,suspicious
127,209.182.36.108,443,163.207.186.176,55681,ptmpla,-0.00386,3,suspicious
127,209.182.36.108,443,163.207.186.176,55680,ptmpla,-0.00386,3,suspicious
127,209.182.36.108,443,163.207.186.176,55679,ptmpla,-0.00386,3,suspicious
127,209.182.36.108,443,163.207.224.23,57958,ptmpla,-0.00386,3,suspicious
128,,443,163.207.68.227,,mptpHTTP,-0.00386,3,suspicious
128,,80,163.207.68.227,,mptpHTTP,-0.00386,3,suspicious
129,66.121.85.66,80,202.248.237.131,,alphflHTTP,-0.00386,3,suspicious
130,,443,163.207.225.255,,mptp,-0.00386,3,suspicious
131,,443,163.207.68.237,,mptpla,-0.00386,3,suspicious
132,,443,163.207.185.188,,mptp,-0.287361,2,suspicious
133,74.142.84.216,443,163.207.225.254,,ptmpla,-0.19116,2,suspicious
133,74.142.84.216,443,163.207.255.133,,ptmpla,-0.19116,2,suspicious
134,,443,202.246.223.218,,mptp,0.00275,4,anomalous
134,,80,202.246.223.218,,mptp,0.00275,4,anomalous
135,,443,202.248.205.195,,mptp,0.54721,9,anomalous
135,,80,202.248.205.195,,mptp,0.54721,9,anomalous
136,202.248.233.101,,,443,ptmp,0.04427,5,anomalous
137,163.207.69.189,,,443,mptmp,0.04427,5,anomalous
137,,,17.241.84.53,443,mptmp,0.04427,5,anomalous
137,,,17.241.84.53,80,mptmp,0.04427,5,anomalous
137,,,17.241.84.55,443,mptmp,0.04427,5,anomalous
138,74.142.46.109,993,,,mptmp,0.10404,6,anomalous
138,,443,163.207.185.185,,mptmp,0.10404,6,anomalous
139,51.47.60.237,,,22,ptmp,0.10404,6,anomalous
140,,443,202.39.82.26,,mptp,0.7373,10,anomalous
140,,80,202.39.82.26,,mptp,0.7373,10,anomalous
141,,443,163.207.68.103,,mptp,0.57049,5,anomalous
141,,993,163.207.68.103,,mptp,0.57049,5,anomalous
142,,443,163.207.30.150,,mptpHTTP,0.47949,4,anomalous
142,,80,163.207.30.150,,mptpHTTP,0.47949,4,anomalous
143,,443,203.197.96.7,,mptp,0.5156,5,anomalous
144,163.207.255.158,,54.197.45.91,443,salphfl,0.44235,3,anomalous
145,,443,163.207.173.196,,mptp,0.64119,5,anomalous
146,163.207.167.238,,,443,mptmp,0.449,4,anomalous
146,,,23.97.58.139,443,mptmp,0.449,4,anomalous
147,133.217.218.218,,69.86.170.97,,mptmp,0.44235,3,anomalous
147,133.217.218.218,445,,,mptmp,0.44235,3,anomalous
147,133.217.218.174,,69.86.170.97,,mptmp,0.44235,3,anomalous
147,133.217.218.174,445,,,mptmp,0.44235,3,anomalous
147,133.217.212.87,,69.86.170.97,,mptmp,0.44235,3,anomalous
147,133.217.212.87,445,,,mptmp,0.44235,3,anomalous
147,,445,69.86.170.97,,mptmp,0.44235,3,anomalous
147,,139,69.86.170.97,,mptmp,0.44235,3,anomalous
147,,,69.86.170.97,5909,mptmp,0.44235,3,anomalous
148,151.96.153.100,443,,,mptmp,0.67589,6,anomalous
148,,443,163.207.226.115,,mptmp,0.67589,6,anomalous
148,,80,163.207.226.115,,mptmp,0.67589,6,anomalous
149,185.220.217.137,,,22,ptmp,0.7373,10,anomalous
150,,443,202.246.223.5,,mptp,0.0779,5,anomalous
151,123.115.42.50,,,1701,ntscUDP,0.7373,10,anomalous
152,,,203.197.111.160,53,mptp,0.25284,2,anomalous
153,,,203.197.111.80,80,mptpHTTP,0.72383,9,anomalous
154,163.207.226.56,55543,,,ntscACK,0.68311,7,anomalous
154,203.197.96.7,,,443,ntscACK,0.68311,7,anomalous
155,203.197.98.215,,45.55.98.238,,mptmp,0.00275,4,anomalous
155,203.197.98.215,3001,,,mptmp,0.00275,4,anomalous
155,,3001,45.55.98.238,,mptmp,0.00275,4,anomalous
156,64.104.78.105,443,,,mptmp,0.04427,5,anomalous
156,64.104.78.161,443,,,mptmp,0.04427,5,anomalous
156,,443,202.246.223.218,,mptmp,0.04427,5,anomalous
157,202.39.82.26,,,443,ntscACK,0.16373,7,anomalous
157,202.39.82.26,,,80,ntscACK,0.16373,7,anomalous
158,183.63.193.235,,,4899,ntscSYNt,0.7373,10,anomalous
158,116.0.184.4,9090,,22,ntscSYNt,0.7373,10,anomalous
159,,443,163.207.69.50,,mptplaHTTP,0.47949,4,anomalous
159,74.142.154.55,80,163.207.69.50,,mptplaHTTP,0.47949,4,anomalous
160,162.140.143.153,443,163.207.136.220,,ptmpla,0.47949,4,anomalous
160,162.140.143.153,80,163.207.254.150,,ptmpla,0.47949,4,anomalous
161,,80,163.207.219.110,,mptpHTTP,0.67589,6,anomalous
161,,443,163.207.219.110,,mptpHTTP,0.67589,6,anomalous
162,74.142.149.12,443,,,mptmp,0.50327,5,anomalous
162,,443,163.207.188.116,,mptmp,0.50327,5,anomalous
163,163.207.219.110,,,80,ntscACK,0.44453,7,anomalous
163,163.207.219.110,,,443,ntscACK,0.44453,7,anomalous
164,203.197.111.80,80,,,ptmpHTTP,0.68311,7,anomalous
165,52.74.60.72,,203.197.103.204,80,alphflHTTP,0.0779,5,anomalous
166,203.197.103.204,80,52.74.60.72,,alphflHTTP,0.00275,4,anomalous
167,202.248.205.195,,,443,ntscACK,0.26586,7,anomalous
167,202.248.205.195,,,53,ntscACK,0.26586,7,anomalous
168,,443,163.207.71.146,,mptp,0.67589,6,anomalous
169,,443,202.246.223.175,,mptp,0.69912,7,anomalous
169,,80,202.246.223.175,,mptp,0.69912,7,anomalous
170,,,163.207.70.128,,mptmp,0.04427,5,anomalous
170,74.143.233.168,,,23,mptmp,0.04427,5,anomalous
171,,443,163.207.224.69,,mptmp,0.00275,4,anomalous
171,74.142.84.205,443,163.207.168.21,,mptmp,0.00275,4,anomalous
172,141.8.10.54,,163.207.133.212,80,alphflHTTP,0.00275,4,anomalous
173,182.1.224.141,,202.248.205.195,,mptmp,0.00275,4,anomalous
173,182.1.224.141,80,,,mptmp,0.00275,4,anomalous
173,,80,163.207.35.195,,mptmp,0.00275,4,anomalous
173,,443,163.207.35.195,,mptmp,0.00275,4,anomalous
173,,80,202.248.205.195,,mptmp,0.00275,4,anomalous
174,163.207.254.45,,,443,mptmp,0.10404,6,anomalous
174,163.207.254.45,,,80,mptmp,0.10404,6,anomalous
174,,,17.241.84.53,443,mptmp,0.10404,6,anomalous
174,,,17.241.84.53,80,mptmp,0.10404,6,anomalous
174,,,17.241.84.50,443,mptmp,0.10404,6,anomalous
174,,,17.241.84.50,80,mptmp,0.10404,6,anomalous
175,,443,202.246.223.5,,mptp,0.0779,5,anomalous
175,,80,202.246.223.5,,mptp,0.0779,5,anomalous
176,,80,,,mptmp,0.0779,5,anomalous
176,31.211.125.135,443,,,mptmp,0.0779,5,anomalous
anomalyID, srcIP, srcPort, dstIP, dstPort, taxonomy, heuristic, distance, nbDetectors, label
0,23.235.79.131,,203.77.135.79,123,ptmpla,-0.21039,3,suspicious
0,23.235.79.131,,203.77.134.206,123,ptmpla,-0.21039,3,suspicious
1,203.77.139.85,80,52.202.44.4,,alphflHTTP,-0.10151,5,suspicious
2,,,203.77.141.211,5358,sptpDoSSYN,-0.10151,5,suspicious
2,,,203.77.141.211,23,sptpDoSSYN,-0.10151,5,suspicious
3,163.83.130.124,33515,,22,ntscSYNt,-0.02177,6,suspicious
4,163.33.230.42,,185.103.82.137,443,ptmpla,-0.10151,5,suspicious
4,163.33.230.42,,185.103.82.130,443,ptmpla,-0.10151,5,suspicious
5,123.220.100.108,,,1433,ntscSYNt,-0.09131,5,suspicious
6,203.77.135.55,,206.35.89.1,,ipv4gretun,-0.02956,6,suspicious
6,203.77.135.55,,204.194.46.5,,ipv4gretun,-0.02956,6,suspicious
7,,,185.102.125.121,,mptpla,-0.34331,1,suspicious
8,,,0.0.0.0,,empty,-0.34331,1,suspicious
9,,,0.0.0.0,,empty,-0.3088,1,suspicious
10,,,0.0.0.0,,empty,-0.30676,1,suspicious
11,219.81.144.25,,202.112.231.50,53,alphfl,-0.13686,4,suspicious
